X1740224c.32d1.4c9f.98c6.653363	X6c660b6b.bfda.47b0.9499.160d49	X1664b920.5e60.4e3b.9aab.fe121c	X81116212.b7e6.454b.9579.105cf3	X33adae13.5dbd.4530.a5d5.3763e4	X428de0d4.7f84.4075.bae1.352af6	X0a80d3c4.0758.447a.958c.ea868c	X53723086.8858.4395.93d7.0baa68	X3367406e.d39c.4641.a3e7.44e1f3	X241ecd0e.89bd.4d3a.81b3.55a250	X64ee175f.f3ce.446e.bbf4.9b6fa8_D1	X4749ba99.d3b8.4ae3.b6f6.458bc7	X7ac27de9.0932.4ff5.aab8.29c527	X885fe794.a98e.4f81.a284.ac4bb8
FAM185A	0.880070462230893	1.34878183328496	0.288245894441583	1.36626608481647	0.0984101641504763	0.76579871248098	1.29493348585153	1.87151877663941	0.118009891794884	0.585405968937131	0.535701848495165	0.0951580956491021	-0.0260705501978541	1.3738463689158
FAM192A	-0.732965251529663	-1.28768753436093	-1.19805754133168	-0.652581878020333	-1.02831990371493	-0.295293383472302	-0.942274935472171	-0.997554799179538	-1.50294377954845	-0.899101126087869	-0.913421697502955	-0.417625876236437	-0.771468508777172	-1.19686085194496
FAM193A	-0.155984664232168	0.417481786157546	0.21476175096427	0.307229988495682	0.25128120970928	0.338411684664796	0.024030266883721	0.584122916080342	0.221224065332459	0.227717195515547	0.300705355767442	0.319347495402005	0.236990478307575	-0.00803530268707581
FAM193B	0.0112071163022295	0.490668135796929	0.0452387069361763	1.0534730813315	-0.725837118580687	0.49665009555611	0.312984197716208	-1.55130455121782	-1.59385217533288	0.379964529065283	-0.816992184278582	0.036848447683042	0.203504287614011	0.196983881910502
FAM198B	-1.10306000465162	-0.984374592048721	-0.0382548883543021	-0.695812305706835	0.00538680635110633	-1.10623502742288	-0.958678365510782	-0.942343913666587	-0.086921541143532	-0.736566449992201	0.259663845483368	-0.185129957149741	-0.56461765172018	-1.03980770209137
FAM206A	0.287291274582177	0.374262420354487	-0.00198153442381501	0.0134797853029608	-0.0906538005323787	0.428780734908447	0.0828021018398049	-0.6442116452771	-0.26360431931961	0.11091190983815	0.0920086939779959	0.225352346360078	0.126842381203973	0.0305252944507083
FAM207A	-1.09843508846636	-1.73273075568637	-1.85172786303235	-1.07602704184176	-1.65593048629179	0.224640356318501	-1.20491397488964	-2.52846812733126	-2.49772890929983	-0.764784831510896	-0.574975339853554	-0.532526700948641	-1.12585457711252	-1.2793609462982
FAM208A	-0.622135816521346	-0.9141384912794	-0.955629280574463	-0.0876029539817538	-0.406447462593682	-0.335936849632869	-0.667522066208509	-0.927982888825061	-1.14797376284869	-0.86768756806465	-0.854174565575422	-0.786164034326926	-0.540902642222432	-0.696271336410074
FAM208B	0.560071826047716	0.805740217053976	-0.947116083903146	0.660111142233612	-0.444908245901504	0.627229432008511	0.389910755021897	1.23258305944725	-0.519650554631679	-0.557832429520145	-1.61402714778901	-0.284482931188536	-0.267615516534133	0.62213038793103
FAM210A	-0.265827188641443	-0.582501623522193	-3.37982791645818	-0.345760990916248	-4.32642371416332	-0.111578668181634	-0.358816197474639	-0.772977007727738	-6.36613194561894	-2.54526978772059	-2.72763610628707	-3.41016053147265	-3.47340304904801	-0.55212233442927
FAM210B	-0.176537423930608	-0.69945803588296	-1.38831559486387	-0.504561890783075	-2.27323307311692	-0.560542481910307	-0.428500638982778	-2.46907014857282	-2.03742359345964	-1.67503316857313	-0.406549322362996	-0.854842843970633	-1.2116520107522	-1.58278320489946
FAM219A	1.31079806950581	1.4334802210325	1.43351044117449	1.49032216612324	1.76375747073076	1.58974477700668	1.08262677725241	2.21885011075661	1.71766485802286	1.41040007762519	1.48399644858497	1.40001638896055	1.49397264057674	1.11466204246755
FAM241A	-1.12406136783983	-1.15971038322199	-0.845641265332469	-1.03285607424812	-1.03195469997066	-1.46602442758478	-1.05022556647783	-1.65683741596627	-0.832765996586386	-0.840003914444586	-1.03914608511	-0.235976855345359	-0.626304264526844	-1.58986559271023
FAM241B	-0.288848701676326	-1.40332813629524	-0.880937830450974	-0.921522356165998	-1.18776078026523	-0.804223489190795	-0.768176832093021	-2.40286767359104	-2.502082872706	0.396684667841492	-0.462431177559399	-0.394820783342638	-0.313944913218545	-1.45157712651481
FAM32A	-0.644932440170453	-0.91559098078102	0.236011197588727	-0.718531053917137	0.800977532381154	-0.511325994963597	-0.754359149123122	-1.36743875948961	0.952962960376738	0.230737879723272	0.210102111406632	0.554975423486096	0.509974575206006	-0.545520597370971
FAM3C	-0.92084679169382	-0.570953193649962	-1.36649827852469	-0.201420014096941	-0.722823236452204	-0.954976478928834	-1.07749084167361	-0.331641243640408	-0.633445396495926	-0.931744943302589	-1.17717071024742	-0.324785888439824	-0.118379038200669	-1.04659309173735
FAM45A	0.295452218589247	0.388468760355488	0.883986966197176	0.36707536617565	1.07460586437763	0.248400207769964	0.406946535468996	0.726142650649829	0.532258057922154	0.758140257301536	0.871067517379437	0.232623482204305	0.519321819133036	0.643372560703365
FAM49A	1.1089583662842	1.54494782035809	-0.223742083736506	1.20480098139396	-0.467719925088881	1.16964247442976	1.22586916819413	1.00301746450693	-0.305192940457102	-0.10668116077558	-0.367290814506906	0.110561585880951	-0.361474009744889	1.3200622520565
FAM49B	-0.344043061593956	-0.31210771108645	-0.396810184465215	-0.926983785671226	-0.321637575385104	-0.581186500027451	-0.27486607775365	-0.97034562466484	0.0175334860364899	-0.112263597984885	-0.150674402637151	-0.211339647069829	-0.252324694858536	-0.440559285107568
FAM50A	-0.871867259218128	-1.53471621747787	-0.877484562249102	-0.873526682211896	-1.11036993313553	-1.10342715121922	-0.88222071305857	-1.14424544597187	-1.27587081030852	-0.826004702296872	-0.806929718388964	-1.14467678435488	-1.33719872781411	-0.957118415762456
FAM76A	-1.5235308322216	-1.2506606662392	-2.78917047650913	-1.00041893657344	-3.4993538424274	-1.11371338644835	-1.52268695820876	-1.6757298782019	-2.54182540144628	-2.26073364365112	-2.06522241736805	-0.927615497784037	-1.73282388205522	-1.38374827360966
FAM76B	-1.5497255398182	-1.92308324211524	-1.04918904741089	-1.22135049867965	-0.455142686112062	-0.426662347767242	-1.74601144542127	-2.52585198838024	-1.55582969957004	-0.760206266223281	-0.71870503596284	-0.285509292883211	-0.505869438709479	-1.49207543752908
FAM83B	-2.3730948981938	-1.90026788488722	-2.27455550023043	-1.24636346529675	-2.91843850917921	-0.989471605944904	-1.6704425299657	-2.14924616988017	-3.55575982512656	-2.38183290792755	-2.02536144452984	-0.778731444931408	-1.67995800986848	-1.77364642079093
FAM83F	-2.18787484406661	-1.80266665262582	-1.73966713323114	-1.11509695154531	-1.61976998734204	-0.697175013735281	-1.4642306878952	-1.37008513688829	-2.16660046689859	-1.48012388453287	-1.27858853167875	-1.56988133150909	-1.72906440806351	-1.75608948437464
FAM83G	0.257545555250632	0.713982585159789	0.207557377267098	0.963829129040939	0.0708089071747466	0.290386558985309	1.11362083969433	-0.757804100528433	-0.188357076044497	0.263272663477771	0.0226367011953134	0.509266829235062	0.492578069797359	0.43005091887856
FAM83H	-0.434483417348865	-0.888270368420331	-0.894434290637974	-0.290043487760136	-0.472701474918621	-0.671630784393529	-1.04053987296925	-1.40832769205685	-1.00913246374167	-0.755510054998134	-0.708722536210202	-0.570349219307553	-0.112931510480153	-1.22113907150905
FAM84B	-0.433795810524915	-0.626396320389827	-1.02278146137409	-0.763292268984007	-1.11276772949015	-0.984270609704582	-1.23175904668898	-0.634524289720967	-1.26343635228904	-1.15351788353788	-1.36608596212217	-0.848243664598604	-1.03916194183631	-0.974329740754955
FAM89A	2.10495588988025	1.91279844594615	1.77600151232417	1.17062233867005	1.73554758654846	1.20415457866044	1.9145695940629	2.7277321881598	-0.155806044619476	2.45891435368564	1.69050520234392	1.38587798991357	1.35793635385031	2.24703907365399
FAM89B	0.33148519789555	-0.0257272132981602	0.120404191097787	0.368246165137692	0.0927956445566922	0.168862324847195	0.338961305937347	-0.257517492794145	-0.0482711272437096	0.13621895801928	0.0791650688961535	0.208011780357282	0.226787030033201	-0.0754742307128099
FAM8A1	-0.531784977000327	-1.5966203590108	-2.070286366069	-2.19607311390507	-2.51788468122997	-1.41856225048459	-1.33677127454224	-2.35102341688256	-2.5828430564384	-1.83936058545995	-2.39926035283821	-2.12788401195667	-2.04876081035448	-2.26176047364969
FAM91A1	-0.335181828832156	-1.0660158135614	-0.658597719558567	-0.781702597635999	-0.35928441590555	-0.789656497883806	-0.718961631597665	-0.690670193793743	-1.05780486534815	-0.703765877204763	-0.838479014531298	-0.542136341676312	-0.239975492597628	-0.77730881254204
FAM92A	0.194673113983797	0.258625066763123	0.625573252506711	0.357298754866491	1.40529229733628	0.605794913131275	0.7119467441153	-0.473018136701993	0.256100857207219	0.991638449486076	1.00565406385336	1.13258363169367	0.575358217986627	0.18283645253553
FAM98A	0.0801746230207675	0.204290730120176	0.171263850817053	-0.0016578228325146	-0.401131357193488	-0.22725642413961	0.407895137787986	0.0235736832714924	0.109756878697831	-0.0374945401464684	0.184626436489824	-0.44041022120617	-0.509291054092119	0.0773277113653524
FAM98B	-0.312287226598051	-0.192377412932866	-0.101155364188488	0.10961358062216	0.223837179578375	-0.238166938167675	-0.153105658870898	0.340333136321898	0.173948484512568	-0.0498474158623972	-0.453166371376039	-0.158554314128904	0.0517741202455374	-0.103328083662866
FAM98C	-0.101679265432922	0.283637514613866	-0.0449240517160314	-0.132894318662279	-0.259425193151752	0.165633583439312	-0.147675564400773	-0.18299603746438	-0.576763634130818	-0.0246771443815711	-0.14785074071556	0.471535106212074	-0.0423524147217163	0.352447560784336
FANCD2	-1.41190545968315	-2.12473587362935	-1.20483051692365	-1.05722714659765	-1.29184099546879	-1.20309634304273	-0.488981467954728	-3.26693525058442	-1.6448968781073	-1.19164284489552	-1.46750744668174	-0.931009315848027	-0.963983468021331	-1.77843743102219
FANCI	-0.683753174714205	0.180782512500683	0.453790070929654	-0.732941779101159	0.923071137327372	-1.25752976332349	-0.889506889346744	0.271969743248309	0.219559585399369	0.827757847780155	0.732469344420132	0.632305676151135	0.789317325915121	-0.429331784510934
FAP	-1.03642478283601	-0.811856743453633	-1.35382685832093	-0.715500185584509	-2.19230845297535	-1.01972608062006	-0.517567171609694	-0.745359989751185	-2.09643395195158	-1.22537521228434	-0.681269632763462	-0.66236458116014	-0.548710270743552	-0.902528253858355
FARP1	-0.861126015168973	-0.451274964351039	-0.81889743501246	0.0839087815796928	-0.390929422856257	0.017032650428232	-0.435808499506831	-0.476917964891941	-0.85316904848471	-0.995978439518772	-0.942357741898675	-0.401772175918526	-0.396007976778069	-0.607851608062802
FARP2	-0.026810627479587	-0.329021793746303	-0.0710335949240075	0.357340378559597	-0.00666375414053301	-0.039792099209325	0.158664579025756	-0.114291114642244	-0.050908878369809	-0.0668069514213659	-0.0969203981884848	-0.0230394616155989	0.0489064176330668	0.17940208440805
FARS2	0.0995965133126028	-0.377842369778426	1.3986763013674	-0.29910936189436	2.58737243012377	-0.023011260515027	-0.0459374939390296	-0.706833975240976	2.12471315253436	1.42706071624682	1.65403567563081	2.00010752699704	2.48533869426567	-0.349684416434832
FARSA	-0.211269367802305	-0.229666110361019	0.0400916854747834	-0.183216976657876	-0.113714244433857	-0.0691450498346099	-0.119121557956873	0.226387746106478	0.28893765850561	0.090185016886071	0.236468600339496	-0.259835185479935	-0.0423747139623977	-0.00362553658541391
FARSB	-0.232510396167605	-0.384445905737272	-0.144154813413464	-0.144828018545778	-0.310401197188518	-0.0909944957641234	-0.543934059574821	-0.0241345877458312	-0.22661574809573	-0.367057717423538	-0.206983325446289	-0.581315698259738	-0.292893427217216	-0.238849069442981
FAS	0.378467179432385	-0.28374690754491	-0.16357763792288	0.325995005701576	-1.32341112960123	0.690873880275723	0.45017706891503	-1.87908543933088	-5.57447056209081	0.280614151237228	-2.85058545850957	0.159063925583967	0.299572393608754	-0.139543248216182
FASN	0.613202490768134	1.25049093855717	-0.0543963465696789	0.104338543382039	0.850940694445812	0.368348593607393	0.372744719358213	0.945348312539433	-0.0120181779036286	0.507616916181006	-0.195554433072151	-0.238859501583999	0.331488289551653	0.18813671969552
FASTKD2	0.0382075870913612	0.853226270246578	-0.17144142879204	-1.06472535457444	-0.325185967579983	-0.420885013396826	-0.217963932385795	0.849010454960106	-0.0552503895532367	-0.0155215638874191	-0.305468564781119	-0.0406840017615231	-0.211824134051102	0.530353094598184
FASTKD5	-0.792008939323783	-1.35513078471804	0.0491522890668744	-1.70951704695321	-0.480196794858329	-1.01070127853219	-1.45233024146601	-1.72283650637168	-0.365331395804144	-0.219628950048784	0.477327796026351	-0.310105062690083	-0.50950307176613	-1.69086079700115
FAT1	0.323532523400097	0.0967886397983418	0.2600568215801	0.256006508024467	1.14463320056236	0.453656619873174	0.58942203765925	0.237440778693382	1.20002756525054	0.519114197905104	0.364563065339909	0.89269797873015	0.762757270642721	0.243987463625819
FAT4	1.07108651799446	1.10890302308265	3.41501484696247	1.62073620321535	2.74299090714422	1.51074978684524	1.30332382221261	1.31012138590444	3.47018782889912	3.32118131057562	3.27265976575158	2.91884273020616	3.58686942481083	1.48419585832043
FAU	-0.0380594848717214	0.123371250080854	-0.581019632427027	0.192495749857361	-0.121875223217069	-0.251660900701458	0.315319587084826	1.2548283453642	0.177411574890386	-0.321698812387932	-0.346283316242831	-0.574962443501807	-0.293220964729686	0.313705248543503
FBH1	-0.0973251181515666	-0.205932718480818	-0.460851271294389	-0.918367935063735	-0.530426423508842	0.107767617613661	-0.555393387061226	-1.46482963879894	-0.78447270238025	-0.280630013190433	-0.290845723318638	-0.212654879473615	-0.341290963703656	-0.547138181993456
FBL	-0.731809952658611	-0.745038451182271	-0.968442465351018	-0.30027052395584	-0.708669513495615	0.0797260382058292	-0.598461525973521	-0.538410707787859	-0.853057680442274	-1.01676979764503	-1.02607783125314	-0.615273442063492	-0.645060414576985	-0.682031513194618
FBLIM1	0.168198280991198	0.063744953811244	0.0490122414923182	0.0627813144412393	0.36420926415925	0.0101665993846417	0.189023022960202	0.18250768820923	-0.154445063361922	0.0839768455988685	0.312631113892712	0.0213120886410775	-0.13258993665936	-0.049689951940543
FBLL1	-0.364431070719593	-1.50367066286922	-0.0712374320757196	0.19120161650978	-0.841223048129672	-1.00703485360451	-2.04399645368088	-1.71488076897202	-1.08602344212175	-0.248535122878686	-0.650556675873436	0.492780094777963	-0.280146368652964	-2.3120608348151
FBLN1	0.0408181345606935	0.323726474075304	0.12912070484705	0.801677910345809	0.68783701915341	0.23423536557436	0.343026597481854	0.39327598356726	0.646671944174938	0.457214959164467	0.49464003193804	1.0014711437626	0.830832032678474	0.825396664821541
FBLN2	0.0334702182167741	0.277829946654764	0.401369696017437	0.461510371622226	0.815550913168089	0.269191882313066	0.812982919910802	0.613103089802132	1.07204756030843	0.560818311031278	0.115564583348204	0.327847609445267	0.554606154949358	1.00038931290735
FBLN5	0.693806691265219	1.03452596129785	1.3057313739853	1.20779702846149	1.63547331881355	1.44262070000895	1.8588682528306	1.27655435905768	1.85980306595475	1.54296571243378	0.995826637820169	1.31221241568512	1.07053033252091	1.98685357465722
FBLN7	1.03832238298852	0.770867440477547	0.813835937930698	2.36344423624644	2.37400936879004	2.30482569807483	1.3862135155899	1.40412272719997	0.472880352536136	1.41790487928843	1.47046681401145	3.64006279232507	2.64937656110129	2.41903216308179
FBN1	3.04723239058047	1.08944073252135	2.14481581756467	0.479848682520331	1.78825977680704	0.235775493078425	3.04254933885631	0.594373921733714	1.71643649262614	2.21939227915942	0.747657420949083	0.645540221669246	1.22478315484794	1.74551286953381
FBP1	-0.453121322016554	-0.81231769828596	-0.425342908337489	-0.268860864974128	-0.555772475260362	-0.893654704725381	-1.12078658928421	-0.543343025619109	-0.381020294598426	-0.509129648700706	-0.638440575740034	-0.697145994198223	-0.4311753322064	-0.730715429913541
FBP2	-0.51187264795478	-1.63713981336471	-1.48897867892184	-0.402611341332097	-0.970924474299838	-1.09000326461149	-1.46872187617904	-0.777794801507685	-0.854365230189533	-1.79829690043643	-1.97450814755429	-1.3399686837627	-0.731268508349065	-0.858823174544325
FBXL17	0.0258286778104396	-0.44529520919661	0.282072619383731	0.447990209005174	0.407874964720562	0.361365362715373	-0.0849762228668965	-1.55854706880672	0.718134181725436	0.180462907002726	1.12143558304401	0.384773789715207	0.813591960465286	-0.156347322828397
FBXL18	0.180583898780101	0.505376282054828	0.478164431774787	0.933694310295113	0.609182258861209	-0.0391720120565515	0.416315084288372	0.911718613308936	0.850871167853661	0.916348217378166	0.776543798591706	0.500301183542017	1.01228815688651	0.102821700764505
FBXL20	0.642876484298992	0.783338120901092	-0.75211648470897	-0.27332503653023	-0.334818578613841	-0.253699117538188	0.134004369010738	0.0806496460915905	-0.553244667365708	-0.617831419520448	-0.863247867729383	-0.542121609637224	-0.454012124019737	0.177866982183204
FBXL8	0.245858871937669	-0.366285682514816	0.145242541662118	0.274951716142924	-0.152610501785131	0.362188069604087	0.541861787408566	-0.586229204272524	-0.205685228879356	0.270775523292202	0.116273859356004	0.358598607356327	0.229189685743888	-0.0836971455287658
FBXO10	-0.579122639241344	-0.440643980974038	0.125623349804629	-0.285808390538021	0.0730547373389106	-0.152004672462771	0.317174551946456	0.369004652885989	0.286521859455455	0.120085162554771	0.146000999905315	-0.0976062725461456	0.0154367759243147	0.498821245539766
FBXO11	0.521679077009588	0.526361046256437	0.785612085891179	0.606804860063661	0.932600114495193	0.822802202417079	0.679321493697914	0.267037914661574	1.12288294175546	0.807215283589733	0.772526574656679	1.08472988596695	0.919810614905427	0.484241721204626
FBXO2	-0.540532774813822	-0.128364239428651	-0.509312893476896	1.0628041925759	1.67701110434699	0.56413521468363	-0.937113432486005	0.605452711531456	0.311194517878254	0.107693579052818	0.230024476473282	-0.332945623989004	1.82149096839962	0.780532356110814
FBXO22	-0.343134113236835	0.00442601143894938	-0.498835414845619	-0.468996471891242	-0.239276700493653	-0.298828929915504	-0.105649453123105	0.731304905059304	-0.107546131149532	-0.625078899051779	-0.390369006361963	-0.316385376190323	-0.222652869431141	-0.0874457185875527
FBXO28	0.774411426617505	0.870967305509798	0.0491673792970513	0.99983827107764	0.236666731952569	0.820166706098448	0.880933608802283	0.179025059559405	0.75471233054699	0.243213499400489	0.237631175614612	0.553134821535916	0.261268173439538	0.756060807624987
FBXO3	0.169921538562787	0.185418382704469	-0.83265792716086	0.379437825343174	-0.83475163402858	-0.00707676851350668	0.0989692087521748	0.0297400537961406	-0.98892805824707	-0.689185914077221	-0.754772132613695	-0.0431068057048632	-0.150243338844792	0.0608956654024436
FBXO30	0.366072841971889	0.311068931407837	-0.195962874918603	0.377941402500856	-0.251796269124364	0.239273375420331	0.229543397998152	0.368452770752537	-0.646672222677359	-0.479415696870867	-0.422780243073372	-0.240740625542389	-0.268222389817794	0.624075274265321
FBXO31	0.416495792696248	0.658297239956822	-0.300783366229359	2.93435278841437	-0.63595667811178	0.8272196050781	0.899549155864747	-0.00421636779642653	-2.23578894410896	0.0400356476333421	-0.413120692749275	-0.294659602031916	-0.384244796895135	-0.362172786911442
FBXO38	0.0838585183353433	-0.604314082183186	-0.773646418622382	-0.735261324727321	-2.07135145144806	-0.167619521304471	-0.558967043970545	-1.2375140156916	-2.03952594093652	-0.837027808903322	-1.31504462188972	-0.869538782983226	-1.15539503865141	-0.766047611863246
FBXO4	-0.113346872305822	0.21922463071512	0.305198214492069	0.26027973442285	-0.439319559862827	-0.198392994757714	0.00138534994493814	0.444405275927669	0.112255550242762	0.157164500800236	0.343284930738043	-0.433350786397149	-0.339426108451474	0.0735146218064699
FBXO44	2.5011037764212	2.43032512779636	2.79974046870313	1.5428383194635	2.80965967961681	2.37745111044368	3.4540251313647	2.91019568526476	2.80729927682831	2.69583358214487	2.55234143370094	2.17915413025795	2.07786471253566	3.00079061946405
FBXO45	-0.923249435243867	-0.614707690771169	-1.2187396380265	-0.886139526152932	-1.06919082025224	-0.440601939904346	-0.879471745112653	-1.44749176682717	-1.76632946812335	-0.634916703392308	-1.38983893118378	-0.610031034936881	-0.962016501864329	-0.545656108074608
FBXO6	-0.0734533416692734	-0.599228904282659	-1.79326498109234	-0.546760483900452	-2.18239053361373	-0.713273173673078	-0.24374718904171	-1.55705362742717	-1.44177518447567	-1.31375931803153	-1.92762049073407	-1.07066398678524	-0.991876034159596	-0.529891508850284
FBXO7	0.789572096405111	2.08540929196118	1.93106856818286	0.669482351693923	1.13997327063649	1.44337985946019	1.09956768109427	2.97275565883063	1.55813391715618	1.56300340908941	2.5217224433334	1.36561708867606	0.204579977793248	2.05776731479778
FBXO9	0.747053709015404	0.831747504978385	0.712879559813658	1.05080041452542	1.00667469777936	0.557708632264811	0.666629472096451	1.8396225365228	1.08886195701326	0.647127977150081	0.75853354019591	0.675814181910596	0.833222922555514	0.544720967345873
FBXW11	-0.108977194278	0.452236488832639	0.0182561684660001	-0.0667931716745373	0.913497286321121	0.0962338069357511	0.0564457839299981	0.37599709107363	0.429918975976748	0.155534963107129	0.130605633626335	0.227423084921772	0.159170740008258	0.234605777698617
FBXW5	1.07105384465728	1.72383578755881	0.740263681689233	1.15874572819505	0.515633827284015	1.18941858535116	0.981547845161047	1.01248456736153	0.253106852189116	1.3339823038123	0.764229412855663	1.53510722542003	3.34880387423939	1.04936853318172
FBXW8	0.0542656117142918	-0.224636881187978	0.0371851991041298	0.206178785279995	0.268948577161141	0.929385324752794	0.102265448969653	0.39042058040915	0.0356826370100922	0.179686047126948	0.132832898324287	0.296173728040647	0.310181780754864	0.0259606515267038
FBXW9	0.105783272579675	0.817561015073642	0.350235193703855	0.489226696488721	0.208092819756823	0.0592434618041986	0.200954126669503	0.607782981175471	0.283632195001105	0.317821665434345	0.327366235731842	0.270733347645495	0.27893434885541	0.179292342842075
FCER1G	-2.09242448313702	-1.8868174344279	-2.13718576276195	-1.58138910011351	-1.78996512490734	-1.50579266306265	-1.93543714299351	-1.66772361513372	-1.85835693353644	-1.58197073060176	-1.37367109520381	-1.85127806774209	-0.876473688090431	-1.59143147869685
FCF1	-1.09795876053523	-0.916426831128094	-0.703572058451305	-0.458702339658881	-0.589875418723744	0.101750191230849	-1.10323411064428	-1.15870848643627	-0.908995911571132	-0.541258916113595	-0.507425654422054	-0.309004968211322	-0.334341122098029	-0.886730748322875
FCGBP	-0.266328150820469	0.332654896369864	0.454150390198626	0.520351302853869	0.928411662106322	1.52380731610174	0.0335940023390648	0.97961971839027	0.0774314866899924	0.678610318844892	0.460674721665937	1.16384016571229	1.75770091775106	0.292324181049847
FCGR2A	0.60589351150508	0.576746755627053	1.61318096749253	0.479784329888672	0.983866180422075	0.332059694368492	0.948077351177687	0.720792225294878	1.4472518309642	1.4599995365383	2.18285546935357	0.866310303703196	1.46600193298985	0.755802075732926
FCGR2B	0.91399474080057	0.477359194341041	2.22464935122503	0.748406035646824	1.49556461037594	0.555565234619194	1.32933740757012	1.14789874655831	2.19750325015631	2.31083285532993	2.87023460144343	1.808223988931	1.25828265062948	0.949995270415205
FCGR3A	0.046612632028904	0.501911017231181	0.158083734577895	0.520910633178548	0.858504980335445	0.366637284056704	-0.210211601837185	1.28117707588514	0.380692983054419	0.871465919950775	1.0121441245662	1.3654930288599	1.51851849747353	0.807651714016269
FCGRT	1.30124125846225	1.54968059728098	1.62163860924206	0.37779333781754	1.1463056161126	0.585007517687199	2.2462202980702	0.90832188435572	1.65179060136094	0.741864814918499	1.5445793395181	0.912356832021463	0.892061209120671	1.15894816333464
FCHO2	0.0903906529069068	-0.313162054284173	-0.11711010551028	-0.312821598403075	-0.328809919605619	0.0409647236473169	-0.111529311109798	-0.694550809496548	-0.507926678683925	-0.0803268678033059	0.2003946967814	0.276174400154275	-0.141433365934519	-0.446572587186514
FCHSD1	0.440398728823671	0.329951277493116	0.213799924574838	0.854457522681455	0.174689103555819	0.649915222378076	0.672437195711393	0.716965273577796	0.0360811861444864	0.376366786269735	0.382227433879115	0.16090688488661	0.299266914451805	0.208044317165916
FCHSD2	1.2322518425627	0.901137406139099	0.921407985591689	0.461454350051867	0.899858041964101	1.06562446778571	0.78839762546612	-0.235476751290923	1.15988639311471	0.638242778829472	1.00469340130103	0.750654850068673	0.706442039482426	0.118926881229425
FCN1	0.164527366666842	2.12062948824122	0.377277333871198	0.198296904743832	-0.191397913064651	0.385509589254447	2.4706326990771	-1.20557334629488	-0.43144675669148	1.41893699285357	0.656963440565791	0.794161470695781	0.257345679158611	1.10085562675939
FCN2	1.43051303904634	3.09761890813486	1.86687242003285	1.53613242118195	1.34124825343093	1.05783411706781	1.7144037348852	3.12918155556019	1.42366379922644	2.35193456217086	1.89464708082962	1.70807854682623	2.41069493340486	2.73740660561939
FCN3	2.22265587493984	2.9469011193592	1.83918542974551	1.73320989089479	1.55711772313765	2.00141375419624	2.20356701296425	2.34636172989828	2.08598562342047	2.38094387567279	2.25957049939247	2.84213473623267	1.99885860216967	3.11318635181347
FCRL5	0.214301215783281	0.0443444435322689	-1.19566501072668	0.636336831959999	0.669226255264445	0.794304100710001	0.0371972573820229	0.0398658909116338	-1.14776103887775	-0.212009221106987	0.324514099903103	1.04063969616408	0.593902042756612	0.0784552536070778
FDFT1	-0.565664668527174	-1.11174754179977	-2.09028720278325	-1.17195877622145	-1.98124797307723	-1.27934783304711	-1.25771793078802	-1.31108706040129	-1.9979425724925	-1.6898209015004	-1.96893212779421	-1.78671397633367	-1.55041054387291	-1.33867743038802
FDPS	-0.608868649473767	-0.103296601524959	-1.01256878695415	-0.350175074838463	-0.69105947938307	-0.233121419021114	-0.550474491664174	-0.148435397551113	-0.792188592953082	-0.845768005908642	-0.689401845080995	-0.527255926035614	-0.633727151257102	-0.518240220681315
FDX1	0.111131191987348	-0.0381901012637378	-0.0664243072594774	-0.00741920667442255	0.00633464979767786	-0.267782308141056	0.0316219250407344	-0.575182425282665	0.22144478372502	0.222667292420855	-0.0877914809080104	-0.10567343193406	0.106915455875857	-0.325540661177635
FDX2	1.05239475111125	0.968625361600396	0.901379328316081	0.946347091776874	1.41849441899296	0.7538785634003	0.967399800705262	1.69160765659635	1.7136653072241	1.20071081933673	0.268351306821478	1.0488986865948	1.07762247776954	0.837189002993751
FDXR	0.136489911311873	-0.138616498590759	0.237476807127501	-0.495828119118833	0.624409832105046	0.0491630145683295	-0.173001539930626	0.68655182048385	0.508213678426403	-0.0724623525639306	0.343574143911573	0.0238372510723471	0.262091722331789	-0.123644599009216
FECH	0.941571532929237	0.773657262991152	0.335917166185687	0.327888249737801	1.04320178437999	0.486396512745861	0.813728185081697	1.31866074164094	0.68859739666964	0.723418016693242	0.560011222617218	0.264907638015975	0.662409757155636	1.056176550736
FEM1B	0.782231332734438	0.316536696341707	-1.58650427220239	-0.253930762840285	-1.06236978580947	0.142189971966122	0.0338548235884615	-0.0977610013093304	-2.49561946086854	-1.01757065062702	-0.87086413673053	-0.834031958585279	-1.19802644871069	-0.274508596135644
FEN1	-0.840125238898027	-0.85752097871071	-0.868039320912067	-0.703154245625832	-1.15963352759767	-0.648549301784367	-1.16856912001133	0.259247063842567	-1.18840653697102	-1.35671337032602	-0.887884887927191	-0.963166570647802	-0.741725687081453	-0.82835858015875
FER	1.31961008604576	0.886114303948341	1.40659535314182	0.648458726871894	1.29959544196146	0.702034434444123	1.30083674257973	0.486883194199535	0.919828919869945	1.10250645501942	1.10770898246262	0.852016795412825	1.08379918383744	0.885289171368285
FERMT2	2.40899408585757	2.09718280755431	2.45646519627004	1.22786172104565	2.47489782220494	1.25156003335617	2.51842544903947	1.77377932408901	2.74474788568313	2.29709422788101	1.84248036905756	1.71399140488671	1.57366412102166	2.5417802315246
